,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
17,0.11853085,0.017845578,0.083800875,0.020373695,-0.015808705,0.021468116,-0.010909011,0.009650056,-0.009303473,0.0032557594,0.025107542,0.05153401,0.0884787,0.054555245,0.07318756,0.015109431
18,0.11666255,0.02228236,0.094316415,0.018861433,-0.013917254,0.019221015,-0.011081335,0.00782136,-0.009994922,0.0027641682,0.033145644,0.052127592,0.09051092,0.055639073,0.076789424,0.011437106
19,0.11552529,0.024170447,0.10026878,0.017223803,-0.009374157,0.022385294,-0.010561974,0.006322143,-0.011245117,0.0037097658,0.028796075,0.042893935,0.08835654,0.05375702,0.081936084,0.015503024
20,0.115286805,0.027121289,0.107064754,0.01609363,-0.00026354642,0.03913975,-0.00731752,0.00657667,-0.010987995,0.005318717,0.0016535507,0.057260633,0.08823824,0.054310877,0.08798714,0.0153225865
21,0.1167588,0.027628224,0.110019445,0.015535611,-0.013061021,0.015097935,-0.005368499,0.006683977,-0.008106073,0.0065113227,-0.024255216,0.013559794,0.08836133,0.05491047,0.086339,0.014807412
22,0.11649247,0.02916401,0.11506437,0.017629815,-0.0047571706,0.021722566,-0.0046143136,0.008706857,-0.008128915,0.0039200885,-0.013855446,0.02391188,0.086036645,0.054785557,0.09048821,0.01891281
23,0.114189364,0.03492919,0.117905654,0.014970673,0.0016073674,0.023326606,-0.004298071,0.008866533,-0.009708498,0.005586056,0.00524318,0.041963764,0.08880581,0.05626669,0.090014435,0.017019663
24,0.110159956,0.035345968,0.12692171,0.011845914,-0.0015156828,0.020168245,-0.0030764977,0.0072382856,-0.0065087243,0.006638824,-0.0038613859,0.02672362,0.09008554,0.058289073,0.09155257,0.019363929
25,0.11138805,0.038879737,0.13253301,0.011563904,-0.0063497303,0.019261297,-0.0043354523,0.011087469,-0.0073308176,0.0036918698,-0.0047838744,0.02692456,0.08474763,0.052978087,0.092842385,0.017404014
26,0.111292526,0.038939122,0.13243687,0.013824197,-0.017504033,0.025859328,-0.0013921818,0.0116644045,-0.008979246,0.004435206,-0.0027909486,0.015405298,0.08659996,0.055604845,0.091535546,0.01728626
27,0.11052594,0.04031395,0.13633227,0.014460408,-0.004845578,0.022778692,-0.00027594506,0.012796355,-0.008265761,0.0045957277,0.01384336,0.033842314,0.08465478,0.0526691,0.09422097,0.021075986
28,0.11104965,0.040113315,0.13895224,0.012270639,-0.0033257976,0.0091561945,0.0007958949,0.013298951,-0.010350555,0.0047052735,0.015652249,0.045979466,0.085020825,0.05305717,0.09657304,0.020570131
29,0.11148999,0.0424934,0.14248107,0.007692672,0.021660307,0.041454393,0.003174225,0.014790159,-0.0061413446,0.0041393023,0.01648472,0.051901065,0.08426751,0.052408926,0.09793405,0.02166426
30,0.10975482,0.047935616,0.1452258,0.0032467765,0.0021411323,0.028775731,0.006280547,0.0112153925,-0.00851296,0.006258001,0.015634794,0.053625185,0.08641316,0.053946633,0.09850135,0.021332506
31,0.11192691,0.042707548,0.1486551,0.009396934,0.0075494833,0.022967666,0.0041994597,0.012608882,-0.0077377134,0.004559312,0.021925818,0.05517822,0.0847669,0.05452122,0.0977829,0.021577204
32,0.11171144,0.04127468,0.1510634,0.009422259,-0.0034190535,0.016591957,0.005970521,0.013765216,-0.009250708,0.0016356948,0.022341775,0.060644552,0.08478223,0.05346086,0.09910438,0.024176387
33,0.112378076,0.041330386,0.15197489,0.012157076,0.012733298,0.028742217,0.007856656,0.014318235,-0.008622343,0.005080065,0.03618725,0.056150243,0.0852675,0.05351673,0.09997444,0.024162542
34,0.11309542,0.04357923,0.15875849,0.009898756,0.009809245,0.033226777,0.012038082,0.01906264,-0.0034307626,0.0032594893,0.011722208,0.041195795,0.086148724,0.05414268,0.10420153,0.025971254
35,0.1128387,0.04540912,0.15876006,0.009940503,0.0044396827,0.016316945,0.012630118,0.016335433,-0.009916188,0.007831693,0.019141532,0.04191325,0.08534491,0.05467497,0.10246281,0.022943402
36,0.112334,0.042904712,0.16297626,0.007831987,0.00906278,0.025542645,0.014098866,0.017853038,-0.0106756445,0.0051562064,0.03287614,0.04190607,0.08467672,0.052443422,0.10191268,0.023258002
37,0.1108392,0.04371577,0.1649517,0.011523897,0.01426263,0.009362277,0.015096482,0.016820293,-0.01245481,0.0045244154,0.052859623,0.063466,0.08667852,0.054638185,0.10663633,0.02671758
38,0.10981766,0.046307888,0.1679689,0.01170746,0.008001699,0.013385884,0.015741967,0.016503375,-0.009985455,0.0038075664,0.06377383,0.062186673,0.085196935,0.05298841,0.10595206,0.024518618
39,0.112936,0.04292895,0.16964066,0.010029508,0.011027792,0.013749172,0.021619836,0.017133836,-0.012129118,0.0011576203,0.046665307,0.0573666,0.08692224,0.05516791,0.107468866,0.026971348
40,0.1147537,0.042415664,0.17054422,0.01490388,0.0032835547,0.0073428676,0.020360364,0.013247621,-0.012516323,0.0037483415,0.026057744,0.042579636,0.08772095,0.054592,0.10846809,0.02729086
41,0.11374366,0.0461719,0.1739003,0.013828767,0.0048779724,0.015735708,0.025938239,0.013811051,-0.00655576,0.0027234277,0.031092215,0.045821317,0.08408706,0.054020893,0.10905254,0.029145148
42,0.113008596,0.046495143,0.17261747,0.013479719,0.016342677,0.023889123,0.025833746,0.0109219635,-0.01250301,0.0049013062,0.050616093,0.05509543,0.08424241,0.05357897,0.11079844,0.02605452
