,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
31,0.4417205,0.075905025,0.40078804,0.021202924,0.4080502,0.05607422,0.43232644,0.009519924,0.3793884,0.008145767,0.42816857,0.041685067,0.6522723,0.059117693,0.5303475,0.012829372
32,0.44669622,0.07629727,0.39740348,0.02015703,0.39648727,0.03445544,0.43775117,0.009691657,0.37550223,0.0060767685,0.42126754,0.04101024,0.6508404,0.058998108,0.5324849,0.018127508
33,0.4467849,0.08190603,0.39630145,0.020163503,0.4137866,0.03731937,0.43389204,0.012623729,0.37400728,0.007327824,0.4164513,0.037556868,0.65180093,0.05801372,0.53458893,0.01502696
34,0.44745225,0.0919184,0.4021066,0.018958932,0.40086213,0.0469114,0.44022852,0.004916199,0.37786022,0.009472144,0.4208258,0.036833506,0.6511537,0.057910156,0.53862625,0.012479997
35,0.44776696,0.092799865,0.402256,0.019580822,0.3962633,0.03856678,0.4396436,0.0072309715,0.3791408,0.00466412,0.42115465,0.03419269,0.6536958,0.05944794,0.53881484,0.014392356
36,0.45086813,0.09266804,0.4035402,0.017744865,0.40756956,0.047928344,0.43877703,0.009503924,0.37904018,0.0028324286,0.421757,0.03744762,0.652874,0.058933623,0.5436549,0.015824944
37,0.46020788,0.09351457,0.40129715,0.022148484,0.4068276,0.054569885,0.44891506,0.01650115,0.37338728,0.007954686,0.4224304,0.039908364,0.6552121,0.059759878,0.54394835,0.016798222
38,0.46333942,0.09566527,0.39945054,0.027907286,0.40623054,0.068353154,0.45502678,0.009767969,0.37434044,0.0061420007,0.42131317,0.043277703,0.65619475,0.060975272,0.5482364,0.016536823
39,0.45607346,0.10023561,0.39841497,0.025712699,0.39349267,0.051107187,0.46176296,0.020559484,0.37316746,0.0044820006,0.42005515,0.04528476,0.65510225,0.0599749,0.54898036,0.020445092
40,0.454394,0.097216465,0.39635304,0.026387898,0.39699638,0.050240092,0.46255535,0.02031694,0.37649164,0.008142003,0.4196988,0.04743091,0.65592253,0.060058765,0.55110425,0.019044254
41,0.4549966,0.088886365,0.39413473,0.0257295,0.39258534,0.041213125,0.47607446,0.028016735,0.3747881,0.0071718213,0.4138439,0.04667934,0.65561414,0.060132436,0.5466714,0.020409234
42,0.4601775,0.08818958,0.39530572,0.028685838,0.4074018,0.04199676,0.47829318,0.024541186,0.37870795,0.011033974,0.41391143,0.047648564,0.6558128,0.060821682,0.55203164,0.019896325
43,0.46515983,0.0921827,0.3941654,0.02729195,0.41210842,0.059110146,0.48883933,0.022249736,0.37706032,0.005128035,0.4194008,0.050370142,0.6575974,0.059949655,0.55320156,0.01777669
44,0.46261626,0.09562802,0.39217228,0.026900377,0.3969763,0.035040878,0.48935467,0.021839997,0.3797331,0.006081867,0.42564818,0.053968154,0.657032,0.06080465,0.5509001,0.024749674
45,0.46044987,0.0980199,0.39171004,0.02480495,0.4070409,0.03284189,0.49422872,0.014700242,0.37933612,0.0048028575,0.42815974,0.051123697,0.65682256,0.062318012,0.54981804,0.025389217
46,0.46575284,0.09494014,0.39054966,0.026444538,0.4061014,0.055001758,0.49585393,0.020867663,0.377957,0.0066264104,0.42856395,0.05160458,0.65745306,0.060722556,0.5526532,0.022119297
47,0.46194586,0.08633955,0.39508283,0.027173202,0.4032359,0.05584257,0.49838272,0.0240693,0.37874606,0.010726906,0.4320089,0.04533039,0.65802974,0.061066918,0.55439264,0.020777756
48,0.46960703,0.08389272,0.3902799,0.02752453,0.41259447,0.0581931,0.499648,0.02892958,0.3758912,0.006454537,0.43263605,0.044709697,0.65715724,0.061221868,0.5534496,0.021576498
49,0.4752707,0.09094793,0.39429748,0.03045917,0.4083624,0.06460029,0.51050186,0.02363647,0.37848657,0.0072805663,0.43393245,0.0393247,0.65757656,0.06068601,0.5532409,0.024480741
50,0.48087415,0.08327392,0.39279053,0.031474065,0.3914649,0.04579271,0.5143329,0.021969942,0.3743132,0.0062500425,0.43195614,0.037118718,0.656298,0.061418265,0.5563253,0.018797722
51,0.4767026,0.08376411,0.38874266,0.02529386,0.39750218,0.068163976,0.5159333,0.015388499,0.37568158,0.01036373,0.43216464,0.037907273,0.6591791,0.06216172,0.5574562,0.016400296
52,0.4817502,0.083280586,0.39600292,0.025935922,0.38741636,0.05299524,0.5211433,0.019855335,0.3747981,0.009924641,0.43303847,0.037108026,0.65772015,0.06342849,0.55811167,0.020185994
53,0.4878872,0.077241756,0.38969347,0.023884071,0.40726623,0.07598053,0.5254545,0.024364112,0.3754914,0.004874372,0.40273067,0.038521744,0.6621039,0.06334679,0.5632947,0.0152845
54,0.49336505,0.075314984,0.38794068,0.024027774,0.41805372,0.057470877,0.5324313,0.017856799,0.37719038,0.007336136,0.39177787,0.045539673,0.66202295,0.06339759,0.56147754,0.019220611
55,0.48813996,0.08696836,0.38783625,0.020388983,0.41609702,0.054097276,0.5376278,0.015292138,0.37249202,0.0069088247,0.3763739,0.02862391,0.6608247,0.06450089,0.56417525,0.017780097
56,0.48726672,0.08403972,0.39420694,0.027448196,0.40324646,0.048628107,0.54400885,0.013999476,0.3786779,0.0046718027,0.39184955,0.034105264,0.6613874,0.0656135,0.5634859,0.017185185
57,0.49438494,0.08887856,0.39099488,0.026562298,0.41795772,0.05469166,0.5489469,0.011664945,0.37826684,0.010523111,0.38586965,0.013869599,0.66129094,0.06399853,0.5652084,0.015265725
58,0.5023573,0.08612327,0.38983694,0.025255948,0.41264993,0.039479256,0.55315185,0.019567285,0.37418804,0.009484064,0.3965911,0.023342792,0.66238457,0.065260224,0.5636639,0.015553675
59,0.51043546,0.083925396,0.39054015,0.025033262,0.41998452,0.068958476,0.5507878,0.023023108,0.37766898,0.009725063,0.3901219,0.039671965,0.6662779,0.06710256,0.5636946,0.018740965
60,0.51617676,0.08035092,0.39589733,0.026464712,0.4091967,0.07081228,0.5582321,0.022625597,0.37476903,0.0078117037,0.3874186,0.050566807,0.666054,0.06734414,0.5686618,0.014945778
61,0.5178995,0.07392687,0.3938976,0.024458164,0.41321975,0.054670647,0.56440043,0.016816637,0.37484005,0.0039180713,0.39129508,0.049700737,0.6645611,0.06582751,0.5652283,0.014571454
62,0.52952254,0.061313372,0.3906084,0.020655362,0.4192565,0.062649675,0.56711334,0.020826334,0.3777579,0.012846766,0.39391112,0.047813565,0.66490924,0.06675021,0.56841516,0.015915286
63,0.53481,0.056746207,0.38782024,0.018923374,0.41675156,0.06982053,0.56696427,0.022640986,0.37575194,0.0076675015,0.40144786,0.050318796,0.664363,0.06594896,0.5680456,0.011904516
64,0.54338616,0.055688933,0.39060348,0.025222018,0.42270604,0.058634594,0.5724269,0.019676168,0.37434742,0.005263833,0.41970757,0.04863532,0.6633507,0.06578517,0.5678207,0.013277952
