,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
1,0.0039670337,0.0045314934,0.0043410514,0.002789133,0.001603153,0.016125781,-0.0063030315,0.0023778926,-0.0155362915,0.004467097,-0.0015100781,0.011991422,-0.033464205,0.00084483053,0.016158419,0.0005255869
2,0.011043256,0.0018205448,0.009334325,0.005555536,0.003017649,0.0070734266,-0.0062728655,0.0024534906,-0.006651138,0.005242396,0.008914933,0.013440469,-0.0027482652,0.012760157,0.022649556,0.0040446823
3,-0.11827916,0.0020959221,0.017744923,0.0062939418,0.011670094,0.018805282,-0.0022880388,0.0031336676,-0.0071755215,0.0124473665,0.005576227,0.016730076,0.03281751,0.07279301,0.02679668,0.010155258
4,-0.08843143,0.050934907,0.023712695,0.0062949583,0.0010612417,0.02746734,-0.0017498217,0.002584372,-0.0041564466,0.007736839,0.0036721379,0.022944992,0.059768178,0.06632722,0.03743124,0.01705785
5,-0.014312567,0.025739146,0.029643806,0.0056735524,0.008913477,0.010259633,-0.0014539958,0.0029395423,2.0812173e-05,0.007906449,-0.0038438437,0.027138244,0.07001257,0.061950907,0.052437842,0.022000032
6,-0.016518828,0.011746297,0.036351867,0.005717934,0.014151871,0.017404651,0.00091269164,0.0010446844,0.0032573652,0.009288559,-0.0039465474,0.020875819,0.07562894,0.059669573,0.05952723,0.01970406
7,-0.05731076,0.025978286,0.040016513,0.008042088,0.014489293,0.014150114,0.000822375,0.0023516605,-0.0035411925,0.014567146,-0.0035439814,0.017548589,0.076182775,0.05911233,0.06779387,0.020249788
8,-0.033558507,0.016142845,0.046464153,0.011112486,0.015419173,0.03811614,-0.0025083928,0.003522744,0.0040035276,0.0073856413,-0.01804937,0.041382283,0.07893186,0.056338657,0.069194235,0.014961057
9,-0.021556787,0.0061978633,0.052498423,0.009364966,0.00852233,0.018130727,-0.0004071791,0.00415015,0.005717028,0.0050012097,-0.023841053,0.057317436,0.08042711,0.056512687,0.07172601,0.016164163
10,-0.0187934,0.005458099,0.05998715,0.009270373,0.0011240386,0.021227855,-0.0005394654,0.0036176438,-0.0029414534,0.008561312,-0.022268444,0.06564724,0.07962471,0.05375492,0.074379444,0.014464335
11,-0.020032441,0.005980582,0.068118155,0.015073551,-0.0005827416,0.010435417,-0.0015632857,0.0031513998,0.0011352599,0.003988028,-0.021140758,0.06680322,0.07861965,0.055394143,0.07654216,0.018086873
12,-0.023752008,0.01521144,0.073220305,0.02109385,-0.007217832,0.024495328,8.662991e-05,0.0018166695,0.0043609836,0.0070540016,-0.01998709,0.06499396,0.08262942,0.05265969,0.08028711,0.017258413
13,-0.03149005,0.0064144456,0.08143435,0.022404235,-0.003287571,0.01460278,-0.00218486,0.004340373,-0.004265153,0.0105236,-0.017011974,0.06487333,0.08596659,0.054372296,0.08181661,0.0125289755
14,-0.03261336,0.008981847,0.09224059,0.027680008,-0.01713862,0.037724555,-0.0017991046,0.003495914,-0.0010525562,0.010990385,-0.015258322,0.06563084,0.08977297,0.05923776,0.08062402,0.01187786
15,-0.023374513,0.009950023,0.105594,0.037812114,-0.0030527818,0.012943341,-0.0011272489,0.0020455976,8.194931e-05,0.01059216,-0.02608985,0.06253941,0.089319244,0.05785817,0.08251056,0.013027951
16,-0.011922045,0.013617928,0.11824846,0.042490788,0.0077532055,0.02862655,-0.000341571,0.0035612886,-0.0013934255,0.0077092513,-0.024477746,0.0506559,0.08804516,0.05485084,0.081866905,0.009438978
