,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
31,0.19562794,0.02243675,0.40593594,0.030366892,0.048516218,0.087038584,0.056822706,0.01768405,0.022586783,0.019806582,0.054603513,0.05794997,0.19559065,0.08987724,0.15847698,0.039517853
32,0.19484435,0.017553153,0.41644838,0.025513135,0.060831916,0.070437826,0.055102617,0.017166056,0.017673053,0.011035325,0.046537273,0.063299514,0.19154017,0.09247369,0.15600348,0.039347656
33,0.19397542,0.016156362,0.43024832,0.030016446,0.030282691,0.04312278,0.057584852,0.019097915,0.021436851,0.018747585,0.040605593,0.046316724,0.19348505,0.09098361,0.15759365,0.040579192
34,0.18645924,0.020901276,0.43993235,0.030567382,0.056184955,0.06901268,0.0600292,0.01687469,0.023133233,0.011692976,0.042446546,0.03726361,0.19420813,0.09260892,0.15368679,0.0390253
35,0.17855032,0.023321679,0.45197624,0.022385238,0.049933232,0.07439373,0.06086363,0.015396065,0.023151506,0.013883797,0.052745786,0.04173779,0.19462578,0.0898131,0.15605354,0.041772332
36,0.17310704,0.025736237,0.460291,0.026015032,0.05815023,0.09945888,0.0612225,0.014138055,0.02143897,0.017279075,0.06872045,0.04849473,0.19317946,0.091215335,0.15766665,0.04233845
37,0.1728319,0.02658381,0.46968827,0.01935071,0.06110128,0.061974958,0.06413758,0.012579732,0.011053581,0.01221507,0.08124314,0.057159815,0.19301823,0.09045293,0.15624306,0.03843272
38,0.17497256,0.02342811,0.47923797,0.017298844,0.063441634,0.09646144,0.06467213,0.012023987,0.013502851,0.006500928,0.07341054,0.05964586,0.19262935,0.09132822,0.15821776,0.04064649
39,0.1756533,0.023402091,0.4774611,0.010820208,0.038111605,0.060961243,0.066580415,0.009559048,0.017422253,0.013709332,0.057275593,0.060328685,0.19176209,0.09113905,0.157651,0.04118907
40,0.17521335,0.02472615,0.4936804,0.013247862,0.053380758,0.05454864,0.07096025,0.008557969,0.017244006,0.013239841,0.06570103,0.06475113,0.19312926,0.093560174,0.15515685,0.041933384
41,0.17272556,0.029261535,0.49280718,0.018001778,0.037729703,0.05560925,0.0644659,0.008082846,0.0121819,0.012437902,0.06333171,0.0774377,0.19556966,0.08950971,0.15724333,0.04158784
42,0.16922778,0.033959135,0.49414617,0.017469184,0.04040234,0.06884039,0.06815225,0.011284603,0.011544613,0.010235151,0.054791294,0.07239887,0.19552027,0.09257837,0.1579749,0.0427865
43,0.17139572,0.036851354,0.50060403,0.018397097,0.054168094,0.09752883,0.06498394,0.004319741,0.013290388,0.013907759,0.050733406,0.06753228,0.19501701,0.08847862,0.15895626,0.04249694
44,0.17186089,0.037556443,0.5074545,0.01976266,0.05275484,0.08770837,0.06629644,0.006281973,0.015787676,0.008223395,0.04968702,0.05206019,0.19415307,0.09317805,0.16296792,0.044025216
45,0.17129125,0.03753666,0.51165843,0.01909652,0.06546836,0.057305876,0.068214595,0.005300262,0.01374352,0.010531153,0.034214705,0.02917382,0.19947568,0.08985096,0.16077688,0.043972977
46,0.16998738,0.034460787,0.51963323,0.02145068,0.038072497,0.04903752,0.07084455,0.007806154,0.021543123,0.0065392936,0.05711882,0.044949576,0.19690318,0.09222545,0.16234425,0.044644747
47,0.16987796,0.033087097,0.5255999,0.017067373,0.05240191,0.072284006,0.0709022,0.006402705,0.022413947,0.018212523,0.037734848,0.027466713,0.20879003,0.09277388,0.16346608,0.044988275
48,0.16803104,0.030183813,0.5299276,0.02234596,0.0596612,0.06282414,0.07456568,0.005344301,0.018966567,0.012436021,0.030757856,0.02536141,0.20767501,0.09704156,0.16226944,0.043546043
